country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($)
92,1995,1,2,54,144401,37.4,4637,0,1034246867
92,1995,1,0,17,115521,14.72,4637,2,1034246867
92,1995,0,1,10,101779,9.83,4637,2,1034246867
92,1995,0,0,10,113234,8.83,4637,2,1034246867
92,1995,0,2,11,142426,7.72,4637,0,1034246867
92,1995,0,4,4,65284,6.13,4637,5,1034246867
92,1995,0,3,4,138208,2.89,4637,4,1034246867
92,1995,1,3,1,141921,0.7,4637,4,1034246867
92,1995,0,5,0,17067,0,4637,1,1034246867
92,1996,1,5,6,11313,53.04,4982,1,1464570430
92,1996,1,1,29,99392,29.18,4982,2,1464570430
92,1996,1,4,17,58736,28.94,4982,5,1464570430
92,1996,1,2,43,148905,28.88,4982,0,1464570430
92,1996,1,0,16,117770,13.59,4982,2,1464570430
92,1996,0,0,15,115355,13,4982,2,1464570430
92,1996,0,5,2,17620,11.35,4982,1,1464570430
92,1996,0,4,5,66636,7.5,4982,5,1464570430
92,1996,0,1,6,100227,5.99,4982,2,1464570430
92,1996,0,2,5,146795,3.41,4982,0,1464570430
92,1996,0,3,2,134926,1.48,4982,4,1464570430
92,1996,1,3,0,138510,0,4982,4,1464570430
92,1997,1,5,5,11601,43.1,4937,1,1442784036
92,1997,1,1,34,97588,34.84,4937,2,1442784036
92,1997,1,4,19,60173,31.58,4937,5,1442784036
92,1997,1,2,44,153642,28.64,4937,0,1442784036
92,1997,1,0,25,120487,20.75,4937,2,1442784036
92,1997,0,0,13,118000,11.02,4937,2,1442784036
92,1997,0,1,8,98330,8.14,4937,2,1442784036
92,1997,0,4,4,68194,5.87,4937,5,1442784036
92,1997,0,2,6,151383,3.96,4937,0,1442784036
92,1997,1,3,2,134111,1.49,4937,4,1442784036
92,1997,0,3,0,130641,0,4937,4,1442784036
92,1997,0,5,0,18117,0,4937,1,1442784036
92,1998,1,5,5,11810,42.34,5175,1,1748727034
92,1998,1,2,64,158330,40.42,5175,0,1748727034
92,1998,1,1,32,95771,33.41,5175,2,1748727034
92,1998,1,4,16,61816,25.88,5175,5,1748727034
92,1998,1,0,23,123518,18.62,5175,2,1748727034
92,1998,0,5,2,18573,10.77,5175,1,1748727034
92,1998,0,0,10,121015,8.26,5175,2,1748727034
92,1998,0,1,7,96362,7.26,5175,2,1748727034
92,1998,0,2,7,155939,4.49,5175,0,1748727034
92,1998,0,3,3,125726,2.39,5175,4,1748727034
92,1998,0,4,1,69981,1.43,5175,5,1748727034
92,1998,1,3,1,129083,0.77,5175,4,1748727034
92,1999,1,4,25,63682,39.26,5803,5,1780952071
92,1999,1,1,28,94272,29.7,5803,2,1780952071
92,1999,1,2,39,162536,23.99,5803,0,1780952071
92,1999,1,0,16,126509,12.65,5803,2,1780952071
92,1999,0,1,8,94694,8.45,5803,2,1780952071
92,1999,1,5,1,11927,8.38,5803,1,1780952071
92,1999,0,0,8,124040,6.45,5803,2,1780952071
92,1999,0,2,9,160053,5.62,5803,0,1780952071
92,1999,0,4,4,71972,5.56,5803,5,1780952071
92,1999,0,5,1,19001,5.26,5803,1,1780952071
92,1999,0,3,0,120679,0,5803,4,1780952071
92,1999,1,3,0,123911,0,5803,4,1780952071
92,2000,1,5,4,11957,33.45,6920,1,435596359
92,2000,1,2,54,166024,32.53,6920,0,435596359
92,2000,1,1,30,93304,32.15,6920,2,435596359
92,2000,1,4,20,65790,30.4,6920,5,435596359
92,2000,0,5,5,19412,25.76,6920,1,435596359
92,2000,1,0,25,129187,19.35,6920,2,435596359
92,2000,0,0,9,126792,7.1,6920,2,435596359
92,2000,0,4,4,74148,5.39,6920,5,435596359
92,2000,0,1,5,93571,5.34,6920,2,435596359
92,2000,0,2,7,163504,4.28,6920,0,435596359
92,2000,0,3,2,115801,1.73,6920,4,435596359
92,2000,1,3,1,118873,0.84,6920,4,435596359
92,2001,1,5,7,12351,56.68,7458,5,234938667
92,2001,1,2,61,168569,36.19,7458,0,234938667
92,2001,1,1,26,93774,27.73,7458,2,234938667
92,2001,1,4,18,67749,26.57,7458,5,234938667
92,2001,1,0,29,131221,22.1,7458,4,234938667
92,2001,0,0,16,128825,12.42,7458,4,234938667
92,2001,0,4,5,76085,6.57,7458,5,234938667
92,2001,0,2,10,166710,6,7458,0,234938667
92,2001,0,5,1,20018,5,7458,5,234938667
92,2001,0,1,4,93862,4.26,7458,2,234938667
92,2001,0,3,2,110619,1.81,7458,4,234938667
92,2001,1,3,0,113571,0,7458,4,234938667
92,2002,1,1,29,94797,30.59,7578,2,418339129
92,2002,1,2,49,170592,28.72,7578,0,418339129
92,2002,1,4,19,69926,27.17,7578,5,418339129
92,2002,1,5,3,12679,23.66,7578,5,418339129
92,2002,1,0,29,132786,21.84,7578,4,418339129
92,2002,0,1,9,94721,9.5,7578,2,418339129
92,2002,0,0,7,130404,5.37,7578,4,418339129
92,2002,0,5,1,20592,4.86,7578,5,418339129
92,2002,0,2,7,169414,4.13,7578,0,418339129
92,2002,0,3,2,105922,1.89,7578,4,418339129
92,2002,0,4,1,78237,1.28,7578,5,418339129
92,2002,1,3,0,108730,0,7578,4,418339129
92,2003,1,5,4,12918,30.96,9465,5,1579442086
92,2003,1,4,20,72339,27.65,9465,5,1579442086
92,2003,1,1,25,96312,25.96,9465,2,1579442086
92,2003,1,2,36,172208,20.9,9465,0,1579442086
92,2003,1,0,23,133697,17.2,9465,4,1579442086
92,2003,0,0,13,131317,9.9,9465,4,1579442086
92,2003,0,5,2,21123,9.47,9465,5,1579442086
92,2003,0,2,13,171695,7.57,9465,0,1579442086
92,2003,0,1,5,96104,5.2,9465,2,1579442086
92,2003,0,4,2,80631,2.48,9465,5,1579442086
92,2003,1,3,1,104386,0.96,9465,4,1579442086
92,2003,0,3,0,101728,0,9465,4,1579442086
92,2004,1,1,41,98286,41.71,11066,2,395373235
92,2004,1,5,5,13062,38.28,11066,5,395373235
92,2004,1,4,23,75035,30.65,11066,5,395373235
92,2004,1,2,48,173673,27.64,11066,0,395373235
92,2004,1,0,26,133642,19.45,11066,4,395373235
92,2004,0,5,2,21582,9.27,11066,5,395373235
92,2004,0,4,7,83319,8.4,11066,5,395373235
92,2004,0,1,6,97964,6.12,11066,2,395373235
92,2004,0,2,6,173777,3.45,11066,0,395373235
92,2004,0,0,3,131237,2.29,11066,4,395373235
92,2004,0,3,1,97999,1.02,11066,4,395373235
92,2004,1,3,0,100540,0,11066,4,395373235
92,2005,1,5,4,13101,30.53,13258,5,1197586722
92,2005,1,1,30,100646,29.81,13258,2,1197586722
92,2005,1,2,46,175153,26.26,13258,0,1197586722
92,2005,1,4,12,78028,15.38,13258,5,1197586722
92,2005,1,0,18,132433,13.59,13258,4,1197586722
92,2005,0,5,2,21969,9.1,13258,5,1197586722
92,2005,0,0,10,129974,7.69,13258,4,1197586722
92,2005,0,1,5,100221,4.99,13258,2,1197586722
92,2005,0,2,6,175792,3.41,13258,0,1197586722
92,2005,0,4,2,86311,2.32,13258,5,1197586722
92,2005,0,3,1,94688,1.06,13258,4,1197586722
92,2005,1,3,0,97155,0,13258,4,1197586722
92,2006,1,2,46,176241,26.1,15190,0,1189200901
92,2006,1,1,24,103825,23.12,15190,2,1189200901
92,2006,1,5,3,13523,22.18,15190,5,1189200901
92,2006,1,4,17,80846,21.03,15190,5,1189200901
92,2006,1,0,23,129569,17.75,15190,4,1189200901
92,2006,0,4,6,88991,6.74,15190,5,1189200901
92,2006,0,0,7,127191,5.5,15190,4,1189200901
92,2006,0,1,5,103304,4.84,15190,2,1189200901
92,2006,0,2,8,177413,4.51,15190,0,1189200901
92,2006,1,3,2,94129,2.12,15190,4,1189200901
92,2006,0,3,0,91756,0,15190,4,1189200901
92,2006,0,5,0,22513,0,15190,5,1189200901
92,2007,1,5,5,13874,36.04,17827,5,167467566
92,2007,1,1,38,107378,35.39,17827,2,167467566
92,2007,1,2,34,177478,19.16,17827,0,167467566
92,2007,1,4,14,83938,16.68,17827,5,167467566
92,2007,1,0,20,125516,15.93,17827,4,167467566
92,2007,0,1,6,106809,5.62,17827,2,167467566
92,2007,0,5,1,22983,4.35,17827,5,167467566
92,2007,0,4,3,92001,3.26,17827,5,167467566
92,2007,0,0,4,123176,3.25,17827,4,167467566
92,2007,0,2,5,179070,2.79,17827,0,167467566
92,2007,0,3,1,89716,1.11,17827,3,167467566
92,2007,1,3,0,92049,0,17827,3,167467566
92,2008,1,2,69,178781,38.59,22857,0,2100454118
92,2008,1,4,30,87254,34.38,22857,5,2100454118
92,2008,1,1,37,110954,33.35,22857,2,2100454118
92,2008,1,5,3,14157,21.19,22857,5,2100454118
92,2008,1,0,23,120707,19.05,22857,4,2100454118
92,2008,0,0,11,118363,9.29,22857,4,2100454118
92,2008,0,2,15,180705,8.3,22857,0,2100454118
92,2008,0,1,5,110394,4.53,22857,2,2100454118
92,2008,0,5,1,23393,4.27,22857,5,2100454118
92,2008,0,4,4,95285,4.2,22857,5,2100454118
92,2008,1,3,1,90838,1.1,22857,3,2100454118
92,2008,0,3,0,88505,0,22857,3,2100454118
92,2009,1,1,27,114143,23.65,15652,2,1995327262
92,2009,1,0,25,115721,21.6,15652,4,1995327262
92,2009,1,2,38,180029,21.11,15652,0,1995327262
92,2009,1,5,3,14407,20.82,15652,5,1995327262
92,2009,1,4,13,90729,14.33,15652,5,1995327262
92,2009,0,4,6,98779,6.07,15652,5,1995327262
92,2009,0,0,5,113362,4.41,15652,4,1995327262
92,2009,0,1,5,113622,4.4,15652,2,1995327262
92,2009,0,2,5,182233,2.74,15652,0,1995327262
92,2009,1,3,1,90312,1.11,15652,3,1995327262
92,2009,0,3,0,87970,0,15652,3,1995327262
92,2009,0,5,0,23790,0,15652,5,1995327262
92,2010,1,1,38,116664,32.57,18000,2,683111916
92,2010,1,5,4,14639,27.32,18000,5,683111916
92,2010,1,2,48,181184,26.49,18000,2,683111916
92,2010,1,4,21,94335,22.26,18000,5,683111916
92,2010,1,0,17,110950,15.32,18000,4,683111916
92,2010,0,0,9,108605,8.29,18000,4,683111916
92,2010,0,1,9,116210,7.74,18000,2,683111916
92,2010,0,2,8,183641,4.36,18000,2,683111916
92,2010,0,4,4,102440,3.9,18000,5,683111916
92,2010,0,3,1,87897,1.14,18000,3,683111916
92,2010,1,3,1,90237,1.11,18000,3,683111916
92,2010,0,5,0,24200,0,18000,5,683111916
92,2011,1,5,5,15189,32.92,20557,5,336792371
92,2011,1,2,41,181905,22.54,20557,2,336792371
92,2011,1,4,21,97186,21.61,20557,0,336792371
92,2011,1,1,25,119254,20.96,20557,4,336792371
92,2011,1,0,20,106653,18.75,20557,4,336792371
92,2011,0,1,8,118786,6.73,20557,4,336792371
92,2011,0,0,5,104361,4.79,20557,4,336792371
92,2011,0,2,8,184776,4.33,20557,2,336792371
92,2011,0,4,4,105486,3.79,20557,0,336792371
92,2011,0,3,2,88170,2.27,20557,3,336792371
92,2011,0,5,0,24863,0,20557,5,336792371
92,2011,1,3,0,90557,0,20557,3,336792371
93,2009,1,5,33,806623,4.09,9773,5,394808181
93,2009,1,4,130,3897113,3.34,9773,5,394808181
93,2009,1,2,287,9160329,3.13,9773,0,394808181
93,2009,1,1,189,6272520,3.01,9773,2,394808181
93,2009,1,0,139,6380792,2.18,9773,4,394808181
93,2009,0,5,17,1170072,1.45,9773,5,394808181
93,2009,0,0,74,6097408,1.21,9773,4,394808181
93,2009,0,4,38,4301203,0.88,9773,5,394808181
93,2009,0,1,44,6101898,0.72,9773,2,394808181
93,2009,0,2,58,9027289,0.64,9773,0,394808181
93,2009,1,3,23,6542691,0.35,9773,3,394808181
93,2009,0,3,18,6204481,0.29,9773,3,394808181
93,2010,1,5,63,841083,7.49,11525,5,1192344582
93,2010,1,2,397,9318882,4.26,11525,2,1192344582
93,2010,1,4,175,4131848,4.24,11525,5,1192344582
93,2010,1,1,248,6363299,3.9,11525,2,1192344582
93,2010,1,0,238,6411111,3.71,11525,4,1192344582
93,2010,0,5,28,1226764,2.28,11525,5,1192344582
93,2010,0,0,95,6118805,1.55,11525,4,1192344582
93,2010,0,4,57,4537405,1.26,11525,5,1192344582
93,2010,0,2,110,9153406,1.2,11525,2,1192344582
93,2010,0,1,61,6170592,0.99,11525,2,1192344582
93,2010,1,3,27,6519482,0.41,11525,3,1192344582
93,2010,0,3,25,6182454,0.4,11525,3,1192344582
93,2011,1,5,45,860492,5.23,12237,5,699974230
93,2011,1,4,162,4380447,3.7,12237,0,699974230
93,2011,1,2,266,9478566,2.81,12237,2,699974230
93,2011,1,1,180,6458549,2.79,12237,4,699974230
93,2011,1,0,177,6416997,2.76,12237,4,699974230
93,2011,0,0,83,6126637,1.35,12237,4,699974230
93,2011,0,5,15,1274924,1.18,12237,5,699974230
93,2011,0,1,60,6266330,0.96,12237,4,699974230
93,2011,0,2,82,9296163,0.88,12237,2,699974230
93,2011,0,4,35,4781947,0.73,12237,0,699974230
93,2011,0,3,23,6178913,0.37,12237,3,699974230
93,2011,1,3,20,6514392,0.31,12237,3,699974230
93,2012,1,5,58,886919,6.54,12671,5,2103885014
93,2012,1,2,399,9718299,4.11,12671,2,2103885014
93,2012,1,4,180,4532575,3.97,12671,0,2103885014
93,2012,1,1,227,6494243,3.5,12671,4,2103885014
93,2012,1,0,184,6425966,2.86,12671,4,2103885014
93,2012,0,5,23,1325413,1.74,12671,5,2103885014
93,2012,0,0,94,6140942,1.53,12671,4,2103885014
93,2012,0,1,78,6314493,1.24,12671,4,2103885014
93,2012,0,2,113,9539648,1.18,12671,2,2103885014
93,2012,0,4,55,4925454,1.12,12671,0,2103885014
93,2012,1,3,24,6503156,0.37,12671,3,2103885014
93,2012,0,3,15,6169331,0.24,12671,3,2103885014
93,2013,1,5,76,915690,8.3,13603,5,1391640863
93,2013,1,4,239,4664864,5.12,13603,0,1391640863
93,2013,1,2,477,9982233,4.78,13603,2,1391640863
93,2013,1,1,285,6491205,4.39,13603,4,1391640863
93,2013,1,0,253,6461036,3.92,13603,4,1391640863
93,2013,0,0,133,6177538,2.15,13603,4,1391640863
93,2013,0,5,29,1374051,2.11,13603,5,1391640863
93,2013,0,4,73,5052537,1.44,13603,0,1391640863
93,2013,0,1,87,6322406,1.38,13603,4,1391640863
93,2013,0,2,118,9808886,1.2,13603,2,1391640863
93,2013,0,3,23,6148825,0.37,13603,3,1391640863
93,2013,1,3,17,6481081,0.26,13603,3,1391640863
93,2014,1,5,66,952449,6.93,13170,5,2116955061
93,2014,1,4,225,4851259,4.64,13170,0,2116955061
93,2014,1,0,260,6517033,3.99,13170,4,2116955061
93,2014,1,2,394,10244541,3.85,13170,2,2116955061
93,2014,1,1,243,6484352,3.75,13170,4,2116955061
93,2014,0,0,114,6220032,1.83,13170,4,2116955061
93,2014,0,5,23,1426848,1.61,13170,5,2116955061
93,2014,0,4,79,5233238,1.51,13170,0,2116955061
93,2014,0,2,109,10070621,1.08,13170,2,2116955061
93,2014,0,1,65,6325398,1.03,13170,4,2116955061
93,2014,1,3,21,6469621,0.32,13170,3,2116955061
93,2014,0,3,18,6136028,0.29,13170,3,2116955061
93,2015,1,5,61,986961,6.18,11961,5,803413594
93,2015,1,4,223,5079228,4.39,11961,0,803413594
93,2015,1,1,241,6452161,3.74,11961,4,803413594
93,2015,1,2,385,10466600,3.68,11961,2,803413594
93,2015,1,0,207,6573627,3.15,11961,4,803413594
93,2015,0,0,131,6267398,2.09,11961,4,803413594
93,2015,0,5,25,1479388,1.69,11961,5,803413594
93,2015,0,1,72,6288287,1.14,11961,4,803413594
93,2015,0,2,109,10293526,1.06,11961,2,803413594
93,2015,0,4,42,5456986,0.77,11961,0,803413594
93,2015,0,3,18,6100840,0.3,11961,3,803413594
93,2015,1,3,18,6435462,0.28,11961,3,803413594
94,1987,1,5,5,16500,30.3,815,1,1963608476
94,1987,1,4,28,106800,26.22,815,1,1963608476
94,1987,0,5,8,31400,25.48,815,1,1963608476
94,1987,1,2,54,242600,22.26,815,5,1963608476
94,1987,0,4,28,148000,18.92,815,1,1963608476
94,1987,1,1,50,265600,18.83,815,0,1963608476
94,1987,1,0,33,344800,9.57,815,2,1963608476
94,1987,0,2,21,247500,8.48,815,5,1963608476
94,1987,0,0,24,340700,7.04,815,2,1963608476
94,1987,0,1,12,274700,4.37,815,0,1963608476
94,1987,1,3,5,423500,1.18,815,2,1963608476
94,1987,0,3,4,417000,0.96,815,2,1963608476
94,1988,1,5,6,16700,35.93,1029,1,1283984882
94,1988,1,2,55,249600,22.04,1029,5,1283984882
94,1988,1,4,22,110500,19.91,1029,1,1283984882
94,1988,0,5,6,32200,18.63,1029,1,1283984882
94,1988,1,1,48,276400,17.37,1029,0,1283984882
94,1988,1,0,51,347500,14.68,1029,2,1283984882
94,1988,0,4,21,150300,13.97,1029,1,1283984882
94,1988,0,2,18,255500,7.05,1029,5,1283984882
94,1988,0,0,21,342600,6.13,1029,2,1283984882
94,1988,0,1,14,286600,4.88,1029,0,1283984882
94,1988,0,3,4,425700,0.94,1029,2,1283984882
94,1988,1,3,4,432700,0.92,1029,2,1283984882
94,1989,1,2,64,258100,24.8,1003,5,1287979079
94,1989,1,5,4,16800,23.81,1003,1,1287979079
94,1989,1,1,52,285700,18.2,1003,0,1287979079
94,1989,1,4,19,113400,16.75,1003,1,1287979079
94,1989,0,5,4,32900,12.16,1003,1,1287979079
94,1989,0,4,16,151500,10.56,1003,1,1287979079
94,1989,1,0,29,352500,8.23,1003,2,1287979079
94,1989,0,0,25,346000,7.23,1003,2,1287979079
94,1989,0,2,17,265600,6.4,1003,5,1287979079
94,1989,0,1,18,297400,6.05,1003,0,1287979079
94,1989,1,3,3,443200,0.68,1003,2,1287979079
94,1989,0,3,2,435900,0.46,1003,2,1287979079
94,1990,0,5,12,34100,35.19,1036,1,1105427655
94,1990,1,5,5,16700,29.94,1036,1,1105427655
94,1990,1,2,65,268100,24.24,1036,5,1105427655
94,1990,1,1,61,292800,20.83,1036,0,1105427655
94,1990,1,4,23,117000,19.66,1036,1,1105427655
94,1990,1,0,56,360200,15.55,1036,2,1105427655
94,1990,0,0,27,351300,7.69,1036,2,1105427655
94,1990,0,2,18,277100,6.5,1036,5,1105427655
94,1990,0,4,9,153300,5.87,1036,1,1105427655
94,1990,0,1,16,306400,5.22,1036,0,1105427655
94,1990,1,3,6,455200,1.32,1036,2,1105427655
94,1990,0,3,0,447600,0,1036,2,1105427655
94,1991,1,2,55,278100,19.78,1014,0,1086868377
94,1991,1,5,3,15800,18.99,1014,1,1086868377
94,1991,1,4,22,121300,18.14,1014,5,1086868377
94,1991,1,1,53,298500,17.76,1014,0,1086868377
94,1991,1,0,50,369500,13.53,1014,2,1086868377
94,1991,0,4,18,156600,11.49,1014,5,1086868377
94,1991,0,0,31,358300,8.65,1014,2,1086868377
94,1991,0,1,20,314100,6.37,1014,0,1086868377
94,1991,0,5,2,32400,6.17,1014,1,1086868377
94,1991,0,2,15,288300,5.2,1014,0,1086868377
94,1991,1,3,3,468900,0.64,1014,4,1086868377
94,1991,0,3,1,460700,0.22,1014,4,1086868377
94,1992,1,2,61,277400,21.99,984,0,1094427480
94,1992,1,1,49,305500,16.04,984,0,1094427480
94,1992,1,0,60,378800,15.84,984,2,1094427480
94,1992,0,5,5,32700,15.29,984,1,1094427480
94,1992,0,0,33,365400,9.03,984,2,1094427480
94,1992,0,4,14,159700,8.77,984,5,1094427480
94,1992,1,4,11,138600,7.94,984,5,1094427480
94,1992,1,5,1,16000,6.25,984,1,1094427480
94,1992,0,2,16,302000,5.3,984,0,1094427480
94,1992,0,1,10,320400,3.12,984,0,1094427480
94,1992,1,3,9,482600,1.86,984,4,1094427480
94,1992,0,3,2,473800,0.42,984,4,1094427480
94,1993,1,5,4,16800,23.81,954,1,1115741347
94,1993,1,2,55,310000,17.74,954,0,1115741347
94,1993,1,4,23,134000,17.16,954,5,1115741347
94,1993,1,1,40,319000,12.54,954,0,1115741347
94,1993,0,4,19,159500,11.91,954,5,1115741347
94,1993,1,0,46,403300,11.41,954,2,1115741347
94,1993,0,0,25,367200,6.81,954,2,1115741347
94,1993,0,5,2,30000,6.67,954,1,1115741347
94,1993,0,1,12,325200,3.69,954,0,1115741347
94,1993,0,2,7,312300,2.24,954,0,1115741347
94,1993,1,3,5,489900,1.02,954,4,1115741347
94,1993,0,3,2,463900,0.43,954,4,1115741347
94,1994,0,5,9,25900,34.75,748,1,1733848688
94,1994,1,4,21,137700,15.25,748,5,1733848688
94,1994,1,2,47,326800,14.38,748,0,1733848688
94,1994,1,1,41,325300,12.6,748,0,1733848688
94,1994,1,0,51,412000,12.38,748,2,1733848688
94,1994,0,4,11,157900,6.97,748,5,1733848688
94,1994,0,0,24,381300,6.29,748,2,1733848688
94,1994,1,5,1,16700,5.99,748,1,1733848688
94,1994,0,2,14,328100,4.27,748,0,1733848688
94,1994,0,1,10,328900,3.04,748,0,1733848688
94,1994,1,3,4,504500,0.79,748,4,1733848688
94,1994,0,3,1,478000,0.21,748,4,1733848688
94,1995,1,2,65,351500,18.49,650,0,1812738856
94,1995,1,4,24,146100,16.43,650,5,1812738856
94,1995,1,0,58,433400,13.38,650,2,1812738856
94,1995,1,5,2,15500,12.9,650,1,1812738856
94,1995,1,1,36,351500,10.24,650,2,1812738856
94,1995,0,0,23,433100,5.31,650,2,1812738856
94,1995,0,4,7,177100,3.95,650,5,1812738856
94,1995,0,1,11,361600,3.04,650,2,1812738856
94,1995,0,5,1,33700,2.97,650,1,1812738856
94,1995,0,2,8,366200,2.18,650,0,1812738856
94,1995,1,3,7,584500,1.2,650,4,1812738856
94,1995,0,3,2,564000,0.35,650,4,1812738856
94,1996,1,4,31,148900,20.82,608,5,1915685528
94,1996,1,0,76,442700,17.17,608,2,1915685528
94,1996,1,2,61,368800,16.54,608,0,1915685528
94,1996,1,1,51,355400,14.35,608,2,1915685528
94,1996,0,5,4,33700,11.87,608,1,1915685528
94,1996,1,5,1,15500,6.45,608,1,1915685528
94,1996,0,4,9,178400,5.04,608,5,1915685528
94,1996,0,0,17,439600,3.87,608,2,1915685528
94,1996,0,1,11,366300,3,608,2,1915685528
94,1996,0,2,9,384900,2.34,608,0,1915685528
94,1996,1,3,10,600000,1.67,608,4,1915685528
94,1996,0,3,3,578800,0.52,608,4,1915685528
94,1997,1,1,74,359800,20.57,612,2,1844882326
94,1997,1,0,88,453200,19.42,612,2,1844882326
94,1997,1,2,66,386700,17.07,612,0,1844882326
94,1997,1,4,21,150000,14,612,5,1844882326
94,1997,0,0,37,446700,8.28,612,2,1844882326
94,1997,1,5,1,15400,6.49,612,1,1844882326
94,1997,0,2,15,404600,3.71,612,0,1844882326
94,1997,0,4,6,178200,3.37,612,5,1844882326
94,1997,0,5,1,33700,2.97,612,1,1844882326
94,1997,0,1,11,371000,2.96,612,2,1844882326
94,1997,1,3,11,614600,1.79,612,4,1844882326
94,1997,0,3,2,592500,0.34,612,4,1844882326
94,1998,1,2,119,405500,29.35,636,0,1689279231
94,1998,1,1,74,363200,20.37,636,2,1689279231
94,1998,1,0,92,463000,19.87,636,2,1689279231
94,1998,0,5,6,34200,17.54,636,1,1689279231
94,1998,1,4,20,149300,13.4,636,5,1689279231
94,1998,1,5,2,15500,12.9,636,1,1689279231
94,1998,0,0,37,454100,8.15,636,2,1689279231
94,1998,0,4,9,175800,5.12,636,5,1689279231
94,1998,0,2,17,425700,3.99,636,0,1689279231
94,1998,0,1,11,374700,2.94,636,2,1689279231
94,1998,1,3,15,630400,2.38,636,4,1689279231
94,1998,0,3,3,607800,0.49,636,4,1689279231
94,1999,1,2,110,406288,27.07,619,0,1844280636
94,1999,1,1,89,346978,25.65,619,2,1844280636
94,1999,1,0,104,446967,23.27,619,2,1844280636
94,1999,1,4,30,145831,20.57,619,5,1844280636
94,1999,1,5,2,16368,12.22,619,1,1844280636
94,1999,0,0,37,439155,8.43,619,2,1844280636
94,1999,0,1,28,345599,8.1,619,2,1844280636
94,1999,0,5,3,38871,7.72,619,1,1844280636
94,1999,0,4,11,176010,6.25,619,5,1844280636
94,1999,0,2,19,450423,4.22,619,0,1844280636
94,1999,1,3,7,579272,1.21,619,4,1844280636
94,1999,0,3,2,566992,0.35,619,4,1844280636
94,2000,1,1,85,352082,24.14,721,2,1390304691
94,2000,1,0,104,456963,22.76,721,2,1390304691
94,2000,1,2,95,423483,22.43,721,0,1390304691
94,2000,0,5,5,39919,12.53,721,1,1390304691
94,2000,1,4,16,145282,11.01,721,5,1390304691
94,2000,0,0,32,449090,7.13,721,2,1390304691
94,2000,0,1,22,349192,6.3,721,2,1390304691
94,2000,0,2,12,470349,2.55,721,0,1390304691
94,2000,0,4,3,174919,1.72,721,5,1390304691
94,2000,1,3,7,580294,1.21,721,4,1390304691
94,2000,0,3,2,567906,0.35,721,4,1390304691
94,2000,1,5,0,16999,0,721,1,1390304691
94,2001,1,1,114,357442,31.89,863,2,760163374
94,2001,1,2,135,440661,30.64,863,0,760163374
94,2001,1,0,87,467132,18.62,863,4,760163374
94,2001,1,5,3,18881,15.89,863,5,760163374
94,2001,1,4,22,145142,15.16,863,5,760163374
94,2001,0,0,33,460455,7.17,863,4,760163374
94,2001,0,1,22,354216,6.21,863,2,760163374
94,2001,0,4,6,173382,3.46,863,5,760163374
94,2001,0,2,14,488694,2.86,863,0,760163374
94,2001,1,3,6,580096,1.03,863,4,760163374
94,2001,0,3,3,567589,0.53,863,4,760163374
94,2001,0,5,0,42291,0,863,5,760163374
94,2002,1,1,108,361831,29.85,1077,2,167011203
94,2002,1,2,105,455939,23.03,1077,0,167011203
94,2002,1,0,94,476311,19.74,1077,4,167011203
94,2002,1,4,21,144826,14.5,1077,5,167011203
94,2002,0,0,43,470946,9.13,1077,4,167011203
94,2002,0,1,19,359375,5.29,1077,2,167011203
94,2002,1,5,1,20849,4.8,1077,5,167011203
94,2002,0,4,6,171868,3.49,1077,5,167011203
94,2002,0,5,1,44533,2.25,1077,5,167011203
94,2002,0,2,8,504060,1.59,1077,0,167011203
94,2002,1,3,7,572796,1.22,1077,4,167011203
94,2002,0,3,3,560358,0.54,1077,4,167011203
94,2003,1,1,101,365893,27.6,1431,2,1682593581
94,2003,1,2,97,469877,20.64,1431,0,1682593581
94,2003,1,0,81,485360,16.69,1431,4,1682593581
94,2003,1,5,2,22656,8.83,1431,5,1682593581
94,2003,0,0,38,481201,7.9,1431,4,1682593581
